Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
6.724,4,1,1,1,1,504,0,483,523,0,0
6.725,5,1,1,1,1,512,1,487,545,0,0
6.726,6,1,1,1,1,506,1,475,525,0,0
6.727,7,1,1,1,1,480,1,464,489,0,0
6.728,8,1,1,1,1,481,1,484,461,0,0
6.729,9,1,1,1,1,519,1,516,449,0,0
6.73,10,1,1,1,1,515,2,500,518,0,0
6.731,11,1,1,1,1,517,1,505,531,0,0
6.732,12,1,1,1,1,519,0,499,515,0,0
6.733,13,1,1,1,1,500,1,492,502,0,0
6.734,14,1,1,1,1,503,1,515,497,0,0
6.735,15,1,1,1,1,526,1,569,504,0,0
6.736,0,1,1,1,1,527,1,556,510,0,0
6.737,1,1,1,1,1,533,1,558,511,0,0
6.738,2,1,1,1,1,532,2,543,519,0,0
6.739,3,1,1,1,1,528,1,513,531,0,0
6.74,4,1,1,1,1,513,1,496,529,0,0
6.741,5,1,1,1,1,495,1,472,516,0,0
6.742,6,1,1,1,1,478,1,467,505,0,0
6.743,7,1,1,1,1,508,1,510,505,0,0
6.744,8,1,1,1,1,524,1,535,496,0,0
6.745,9,1,1,1,1,519,1,524,489,0,0
6.746,10,1,1,1,1,526,2,515,522,0,0
6.747,11,1,1,1,1,513,1,499,518,0,0
6.748,12,1,1,1,1,494,1,487,508,0,0
6.749,13,1,1,1,1,505,1,507,494,0,0
6.75,14,1,1,1,1,526,1,592,488,0,0
6.751,15,1,1,1,1,531,1,609,516,0,0
6.752,0,1,1,1,1,515,1,563,514,0,0
6.753,1,1,1,1,1,519,1,514,487,0,0
6.754,2,1,1,1,1,521,2,486,508,0,0
6.755,3,1,1,1,1,515,1,446,535,0,0
6.756,4,1,1,1,1,506,1,444,526,0,0
6.757,5,1,1,1,1,483,1,451,496,0,0
6.758,6,1,1,1,1,481,1,461,492,0,0
6.759,7,1,1,1,1,490,0,480,508,0,0
6.76,8,1,1,1,1,501,1,491,522,0,0
6.761,9,1,1,1,1,510,1,516,516,0,0
6.762,10,1,1,1,1,513,2,543,515,0,0
6.763,11,1,1,1,1,538,1,620,516,0,0
6.764,12,1,1,1,1,537,1,625,514,0,0
6.765,13,1,1,1,1,572,2,680,484,0,0
6.766,14,1,1,1,1,569,1,638,488,0,0
6.767,15,1,1,1,1,521,0,529,504,0,0
6.768,0,1,1,1,1,506,1,427,511,0,0
6.769,1,1,1,1,1,467,1,335,487,0,0
6.77,2,1,1,1,1,443,1,306,513,0,0
6.771,3,1,1,1,1,461,1,334,550,0,0
6.772,4,1,1,1,1,431,1,366,540,0,0
6.773,5,1,1,1,1,448,1,452,502,0,0
6.774,6,1,1,1,1,518,1,571,507,0,0
6.775,7,1,1,1,1,544,1,604,492,0,0
6.776,8,1,1,1,1,551,1,600,496,0,0
6.777,9,1,1,1,1,552,1,588,539,0,0
6.778,10,1,1,1,1,546,2,569,520,0,0
6.779,11,1,1,1,1,539,1,563,496,0,0
6.78,12,1,1,1,1,529,1,554,486,0,0
6.781,13,1,1,1,1,519,1,576,493,0,0
6.782,14,1,1,1,1,512,1,575,495,0,0
6.783,15,1,1,1,1,515,1,537,499,0,0
6.784,0,1,1,1,1,526,1,500,528,0,0
6.785,1,1,1,1,1,514,1,470,515,0,0
6.786,2,1,1,1,1,512,2,435,514,0,0
6.787,3,1,1,1,1,482,1,391,506,0,0
6.788,4,1,1,1,1,476,1,445,521,0,0
6.789,5,1,1,1,1,495,1,517,520,0,0
6.79,6,1,1,1,1,508,1,517,515,0,0
6.791,7,1,1,1,1,507,1,504,504,0,0
6.792,8,1,1,1,1,508,1,493,507,0,0
6.793,9,1,1,1,1,506,1,469,514,0,0
6.794,10,1,1,1,1,472,1,436,500,0,0
6.795,11,1,1,1,1,482,1,462,493,0,0
6.796,12,1,1,1,1,506,1,507,480,0,0
6.797,13,1,1,1,1,523,1,560,489,0,0
6.798,14,1,1,1,1,539,1,605,501,0,0
6.799,15,1,1,1,1,548,1,603,508,0,0
6.8,0,1,1,1,1,551,1,579,512,0,0
6.801,1,1,1,1,1,534,1,534,515,0,0
6.802,2,1,1,1,1,543,1,539,520,0,0
6.803,3,1,1,1,1,528,1,545,511,0,0
6.804,4,1,1,1,1,505,1,540,494,0,0
6.805,5,1,1,1,1,504,1,520,501,0,0
6.806,6,1,1,1,1,517,1,508,525,0,0
6.807,7,1,1,1,1,512,1,481,555,0,0
6.808,8,1,1,1,1,495,1,438,569,0,0
6.809,9,1,1,1,1,472,1,418,563,0,0
6.81,10,1,1,1,1,456,1,399,514,0,0
6.811,11,1,1,1,1,461,1,416,448,0,0
6.812,12,1,1,1,1,483,1,481,447,0,0
6.813,13,1,1,1,1,519,1,539,501,0,0
6.814,14,1,1,1,1,541,1,560,508,0,0
6.815,15,1,1,1,1,539,1,562,506,0,0
6.816,0,1,1,1,1,524,1,544,497,0,0
6.817,1,1,1,1,1,516,1,548,509,0,0
6.818,2,1,1,1,1,510,1,547,514,0,0
6.819,3,1,1,1,1,511,1,541,519,0,0
6.82,4,1,1,1,1,514,1,543,524,0,0
6.821,5,1,1,1,1,551,1,566,504,0,0
6.822,6,1,1,1,1,553,1,562,478,0,0
6.823,7,1,1,1,1,527,1,537,464,0,0
6.824,8,1,1,1,1,524,1,526,479,0,0
6.825,9,1,1,1,1,530,1,520,505,0,0
6.826,10,1,1,1,1,524,2,487,520,0,0
6.827,11,1,1,1,1,507,1,475,519,0,0
6.828,12,1,1,1,1,510,1,514,525,0,0
6.829,13,1,1,1,1,504,1,495,532,0,0
6.83,14,1,1,1,1,509,1,498,516,0,0
6.831,15,1,1,1,1,500,1,498,484,0,0
6.832,0,1,1,1,1,481,1,469,467,0,0
6.833,1,1,1,1,1,486,1,452,544,0,0
6.834,2,1,1,1,1,483,1,440,549,0,0
6.835,3,1,1,1,1,472,1,423,572,0,0
6.836,4,1,1,1,1,474,1,437,518,0,0
6.837,5,1,1,1,1,507,1,477,493,0,0
6.838,6,1,1,1,1,507,1,489,506,0,0
6.839,7,1,1,1,1,524,1,532,491,0,0
6.84,8,1,1,1,1,530,1,559,475,0,0
6.841,9,1,1,1,1,541,1,583,492,0,0
6.842,10,1,1,1,1,534,2,598,505,0,0
6.843,11,1,1,1,1,541,1,595,514,0,0
6.844,12,1,1,1,1,540,1,581,538,0,0
6.845,13,1,1,1,1,548,1,563,529,0,0
6.846,14,1,1,1,1,550,1,578,515,0,0
6.847,15,1,1,1,1,536,0,614,491,0,0
6.848,0,1,1,1,1,545,1,633,505,0,0
6.849,1,1,1,1,1,537,1,570,476,0,0
6.85,2,1,1,1,1,512,2,480,476,0,0
6.851,3,1,1,1,1,475,1,360,507,0,0
6.852,4,1,1,1,1,444,1,292,547,0,0
6.853,5,1,1,1,1,425,1,302,514,0,0
6.854,6,1,1,1,1,402,0,287,519,0,0
6.855,7,1,1,1,1,424,0,366,523,0,0
6.856,8,1,1,1,1,473,1,484,508,0,0
6.857,9,1,1,1,1,521,1,553,504,0,0
6.858,10,1,1,1,1,553,2,612,504,0,0
6.859,11,1,1,1,1,564,1,614,510,0,0
6.86,12,1,1,1,1,558,1,587,515,0,0
6.861,13,1,1,1,1,540,1,535,526,0,0
6.862,14,1,1,1,1,528,1,508,519,0,0
6.863,15,1,1,1,1,518,0,477,524,0,0
6.864,0,1,1,1,1,487,1,461,508,0,0
6.865,1,1,1,1,1,476,1,467,478,0,0
6.866,2,1,1,1,1,497,1,518,455,0,0
6.867,3,1,1,1,1,532,1,596,465,0,0
6.868,4,1,1,1,1,540,1,609,478,0,0
6.869,5,1,1,1,1,543,1,592,497,0,0
6.87,6,1,1,1,1,543,1,585,514,0,0
6.871,7,1,1,1,1,535,1,547,515,0,0
6.872,8,1,1,1,1,521,1,500,538,0,0
6.873,9,1,1,1,1,511,1,486,543,0,0
6.874,10,1,1,1,1,488,1,460,527,0,0
6.875,11,1,1,1,1,478,1,455,524,0,0
6.876,12,1,1,1,1,496,1,483,518,0,0
6.877,13,1,1,1,1,514,1,505,516,0,0
6.878,14,1,1,1,1,519,1,509,524,0,0
6.879,15,1,1,1,1,512,1,507,523,0,0
6.88,0,1,1,1,1,517,1,534,506,0,0
6.881,1,1,1,1,1,515,1,550,494,0,0
6.882,2,1,1,1,1,520,2,566,490,0,0
6.883,3,1,1,1,1,527,1,563,479,0,0
6.884,4,1,1,1,1,533,1,539,487,0,0
6.885,5,1,1,1,1,523,1,505,475,0,0
6.886,6,1,1,1,1,499,1,480,488,0,0
6.887,7,1,1,1,1,491,1,468,525,0,0
6.888,8,1,1,1,1,488,1,444,536,0,0
6.889,9,1,1,1,1,482,1,424,550,0,0
6.89,10,1,1,1,1,503,2,435,530,0,0
6.891,11,1,1,1,1,498,1,454,526,0,0
6.892,12,1,1,1,1,508,0,475,511,0,0
6.893,13,1,1,1,1,499,1,483,482,0,0
6.894,14,1,1,1,1,502,1,508,514,0,0
6.895,15,1,1,1,1,519,1,534,504,0,0
6.896,0,1,1,1,1,528,1,545,485,0,0
6.897,1,1,1,1,1,535,1,559,486,0,0
6.898,2,1,1,1,1,540,2,578,491,0,0
6.899,3,1,1,1,1,528,1,571,530,0,0
6.9,4,1,1,1,1,534,0,572,507,0,0
6.901,5,1,1,1,1,547,1,595,491,0,0
6.902,6,1,1,1,1,533,1,564,552,0,0
6.903,7,1,1,1,1,512,1,494,519,0,0
6.904,8,1,1,1,1,485,1,439,501,0,0
6.905,9,1,1,1,1,478,1,423,488,0,0
6.906,10,1,1,1,1,482,1,439,504,0,0
6.907,11,1,1,1,1,474,1,453,496,0,0
6.908,12,1,1,1,1,485,0,484,502,0,0
6.909,13,1,1,1,1,509,1,519,521,0,0
6.91,14,1,1,1,1,520,1,523,538,0,0
6.911,15,1,1,1,1,527,1,531,537,0,0
6.912,0,1,1,1,1,517,1,545,534,0,0
6.913,1,1,1,1,1,510,1,545,510,0,0
6.914,2,1,1,1,1,519,1,538,486,0,0
6.915,3,1,1,1,1,523,1,534,488,0,0
6.916,4,1,1,1,1,511,1,515,484,0,0
6.917,5,1,1,1,1,510,1,504,507,0,0
6.918,6,1,1,1,1,523,1,568,516,0,0
6.919,7,1,1,1,1,550,1,619,492,0,0
6.92,8,1,1,1,1,538,1,590,469,0,0
6.921,9,1,1,1,1,528,1,558,469,0,0
6.922,10,1,1,1,1,535,1,532,510,0,0
6.923,11,1,1,1,1,529,1,487,533,0,0
6.924,12,1,1,1,1,511,1,468,536,0,0
6.925,13,1,1,1,1,471,1,449,526,0,0
6.926,14,1,1,1,1,470,1,471,530,0,0
6.927,15,1,1,1,1,475,1,487,540,0,0
6.928,0,1,1,1,1,494,1,493,525,0,0
6.929,1,1,1,1,1,516,1,469,528,0,0
6.93,2,1,1,1,1,489,1,432,522,0,0
6.931,3,1,1,1,1,477,1,425,489,0,0
6.932,4,1,1,1,1,475,0,440,495,0,0
6.933,5,1,1,1,1,508,1,475,490,0,0
6.934,6,1,1,1,1,506,1,494,500,0,0
6.935,7,1,1,1,1,508,1,524,501,0,0
6.936,8,1,1,1,1,511,1,531,499,0,0
6.937,9,1,1,1,1,512,1,545,509,0,0
6.938,10,1,1,1,1,532,2,558,514,0,0
6.939,11,1,1,1,1,539,1,571,496,0,0
6.94,12,1,1,1,1,542,0,571,486,0,0
6.941,13,1,1,1,1,524,1,542,519,0,0
6.942,14,1,1,1,1,529,1,525,486,0,0
6.943,15,1,1,1,1,528,1,502,489,0,0
6.944,0,1,1,1,1,518,1,489,559,0,0
6.945,1,1,1,1,1,526,1,531,528,0,0
6.946,2,1,1,1,1,537,2,621,470,0,0
6.947,3,1,1,1,1,547,1,660,481,0,0
6.948,4,1,1,1,1,530,0,583,484,0,0
6.949,5,1,1,1,1,501,1,476,515,0,0
6.95,6,1,1,1,1,511,1,408,551,0,0
6.951,7,1,1,1,1,484,1,319,562,0,0
6.952,8,1,1,1,1,427,1,271,543,0,0
6.953,9,1,1,1,1,394,0,300,506,0,0
6.954,10,1,1,1,1,434,1,421,486,0,0
6.955,11,1,1,1,1,511,1,551,497,0,0
6.956,12,1,1,1,1,545,1,602,524,0,0
6.957,13,1,1,1,1,551,1,596,510,0,0
6.958,14,1,1,1,1,538,1,577,501,0,0
6.959,15,1,1,1,1,538,1,562,497,0,0
6.96,0,1,1,1,1,532,1,543,497,0,0
6.961,1,1,1,1,1,521,1,523,504,0,0
6.962,2,1,1,1,1,515,2,518,500,0,0
6.963,3,1,1,1,1,514,1,522,492,0,0
6.964,4,1,1,1,1,520,1,532,513,0,0
6.965,5,1,1,1,1,529,1,544,521,0,0
6.966,6,1,1,1,1,534,1,535,508,0,0
6.967,7,1,1,1,1,522,1,521,507,0,0
6.968,8,1,1,1,1,524,1,535,517,0,0
6.969,9,1,1,1,1,516,1,531,511,0,0
6.97,10,1,1,1,1,504,2,512,507,0,0
6.971,11,1,1,1,1,503,1,497,509,0,0
6.972,12,1,1,1,1,499,1,496,501,0,0
6.973,13,1,1,1,1,506,1,506,479,0,0
6.974,14,1,1,1,1,511,1,514,489,0,0
6.975,15,1,1,1,1,518,0,508,503,0,0
6.976,0,1,1,1,1,511,1,497,512,0,0
6.977,1,1,1,1,1,516,1,516,524,0,0
6.978,2,1,1,1,1,519,2,528,515,0,0
6.979,3,1,1,1,1,503,1,519,529,0,0
6.98,4,1,1,1,1,503,1,517,524,0,0
6.981,5,1,1,1,1,511,1,498,518,0,0
6.982,6,1,1,1,1,511,1,488,517,0,0
6.983,7,1,1,1,1,508,0,487,510,0,0
6.984,8,1,1,1,1,511,1,477,508,0,0
6.985,9,1,1,1,1,497,1,483,493,0,0
6.986,10,1,1,1,1,500,2,503,501,0,0
6.987,11,1,1,1,1,510,1,525,514,0,0
6.988,12,1,1,1,1,527,1,552,508,0,0
6.989,13,1,1,1,1,533,1,568,512,0,0
6.99,14,1,1,1,1,528,1,569,511,0,0
6.991,15,1,1,1,1,536,1,604,497,0,0
6.992,0,1,1,1,1,546,1,619,480,0,0
6.993,1,1,1,1,1,540,1,566,457,0,0
6.994,2,1,1,1,1,519,2,480,480,0,0
6.995,3,1,1,1,1,519,1,442,541,0,0
6.996,4,1,1,1,1,532,1,483,552,0,0
6.997,5,1,1,1,1,524,1,481,517,0,0
6.998,6,1,1,1,1,492,1,437,516,0,0
6.999,7,1,1,1,1,433,1,373,540,0,0
7.0,8,1,1,1,1,436,0,359,504,0,0
7.001,9,1,1,1,1,461,1,364,529,0,0
7.002,10,1,1,1,1,451,1,369,505,0,0
7.003,11,1,1,1,1,451,1,409,488,0,0
7.004,12,1,1,1,1,476,1,482,491,0,0
7.005,13,1,1,1,1,505,1,539,488,0,0
7.006,14,1,1,1,1,511,1,552,540,0,0
7.007,15,1,1,1,1,521,1,553,542,0,0
7.008,0,1,1,1,1,529,1,564,518,0,0
7.009,1,1,1,1,1,542,1,564,502,0,0
7.01,2,1,1,1,1,550,2,591,495,0,0
7.011,3,1,1,1,1,548,1,632,506,0,0
7.012,4,1,1,1,1,553,1,650,480,0,0
7.013,5,1,1,1,1,547,1,624,478,0,0
7.014,6,1,1,1,1,550,1,583,498,0,0
7.015,7,1,1,1,1,541,1,527,537,0,0
7.016,8,1,1,1,1,528,1,476,544,0,0
7.017,9,1,1,1,1,513,1,447,522,0,0
7.018,10,1,1,1,1,479,1,468,478,0,0
7.019,11,1,1,1,1,490,1,518,467,0,0
7.02,12,1,1,1,1,515,1,576,484,0,0
7.021,13,1,1,1,1,520,1,557,510,0,0
7.022,14,1,1,1,1,542,1,536,537,0,0
7.023,15,1,1,1,1,534,1,467,537,0,0
7.024,0,1,1,1,1,482,1,397,533,0,0
7.025,1,1,1,1,1,477,1,371,507,0,0
7.026,2,1,1,1,1,443,1,359,510,0,0
7.027,3,1,1,1,1,450,1,411,524,0,0
7.028,4,1,1,1,1,488,1,479,513,0,0
7.029,5,1,1,1,1,498,1,519,485,0,0
7.03,6,1,1,1,1,516,1,573,512,0,0
7.031,7,1,1,1,1,545,1,609,508,0,0
7.032,8,1,1,1,1,558,1,642,499,0,0
7.033,9,1,1,1,1,555,1,641,481,0,0
7.034,10,1,1,1,1,560,1,607,492,0,0
7.035,11,1,1,1,1,543,1,527,505,0,0
7.036,12,1,1,1,1,528,1,482,538,0,0
7.037,13,1,1,1,1,493,1,408,539,0,0
7.038,14,1,1,1,1,470,1,388,503,0,0
7.039,15,1,1,1,1,459,1,408,527,0,0
7.04,0,1,1,1,1,448,1,437,501,0,0
7.041,1,1,1,1,1,494,1,519,494,0,0
7.042,2,1,1,1,1,532,2,567,503,0,0
7.043,3,1,1,1,1,535,1,568,500,0,0
7.044,4,1,1,1,1,537,1,567,504,0,0
7.045,5,1,1,1,1,530,1,555,504,0,0
7.046,6,1,1,1,1,520,1,547,511,0,0
7.047,7,1,1,1,1,524,1,572,505,0,0
7.048,8,1,1,1,1,525,1,558,491,0,0
7.049,9,1,1,1,1,526,1,539,491,0,0
7.05,10,1,1,1,1,520,2,504,508,0,0
7.051,11,1,1,1,1,524,1,470,524,0,0
7.052,12,1,1,1,1,515,1,447,529,0,0
7.053,13,1,1,1,1,480,1,428,514,0,0
7.054,14,1,1,1,1,463,1,438,514,0,0
7.055,15,1,1,1,1,491,1,486,503,0,0
7.056,0,1,1,1,1,494,1,508,547,0,0
7.057,1,1,1,1,1,497,1,514,496,0,0
7.058,2,1,1,1,1,519,2,525,484,0,0
7.059,3,1,1,1,1,523,1,526,498,0,0
7.06,4,1,1,1,1,518,1,522,503,0,0
7.061,5,1,1,1,1,514,1,507,499,0,0
7.062,6,1,1,1,1,513,1,527,513,0,0
7.063,7,1,1,1,1,526,1,545,515,0,0
7.064,8,1,1,1,1,540,1,569,521,0,0
7.065,9,1,1,1,1,542,1,562,501,0,0
7.066,10,1,1,1,1,543,2,552,500,0,0
7.067,11,1,1,1,1,537,1,546,525,0,0
7.068,12,1,1,1,1,517,1,533,519,0,0
7.069,13,1,1,1,1,505,1,510,494,0,0
7.07,14,1,1,1,1,486,1,464,486,0,0
7.071,15,1,1,1,1,492,0,444,513,0,0
7.072,0,1,1,1,1,495,1,440,526,0,0
7.073,1,1,1,1,1,505,1,464,514,0,0
7.074,2,1,1,1,1,496,2,486,513,0,0
7.075,3,1,1,1,1,512,1,516,513,0,0
7.076,4,1,1,1,1,521,1,551,501,0,0
7.077,5,1,1,1,1,513,1,563,483,0,0
7.078,6,1,1,1,1,505,1,530,515,0,0
7.079,7,1,1,1,1,501,0,513,531,0,0
7.08,8,1,1,1,1,494,1,477,515,0,0
7.081,9,1,1,1,1,503,1,456,512,0,0
7.082,10,1,1,1,1,502,2,464,502,0,0
7.083,11,1,1,1,1,494,1,513,502,0,0
7.084,12,1,1,1,1,504,1,547,496,0,0
7.085,13,1,1,1,1,519,1,526,520,0,0
7.086,14,1,1,1,1,524,1,517,520,0,0
7.087,15,1,1,1,1,515,1,494,513,0,0
7.088,0,1,1,1,1,530,1,510,500,0,0
7.089,1,1,1,1,1,527,1,537,501,0,0
7.09,2,1,1,1,1,513,2,527,507,0,0
7.091,3,1,1,1,1,508,1,520,499,0,0
7.092,4,1,1,1,1,543,1,551,501,0,0
7.093,5,1,1,1,1,557,1,563,503,0,0
7.094,6,1,1,1,1,508,1,493,508,0,0
7.095,7,1,1,1,1,468,1,435,499,0,0
7.096,8,1,1,1,1,461,1,435,506,0,0
7.097,9,1,1,1,1,473,1,446,527,0,0
7.098,10,1,1,1,1,494,2,465,540,0,0
7.099,11,1,1,1,1,503,1,476,523,0,0
7.1,12,1,1,1,1,494,1,475,502,0,0
7.101,13,1,1,1,1,501,1,483,512,0,0
7.102,14,1,1,1,1,508,1,507,513,0,0
7.103,15,1,1,1,1,511,1,519,508,0,0
7.104,0,1,1,1,1,514,1,533,507,0,0
7.105,1,1,1,1,1,539,1,560,520,0,0
7.106,2,1,1,1,1,544,2,567,507,0,0
7.107,3,1,1,1,1,543,1,572,486,0,0
7.108,4,1,1,1,1,542,0,565,483,0,0
7.109,5,1,1,1,1,540,1,579,496,0,0
7.11,6,1,1,1,1,539,1,580,495,0,0
7.111,7,1,1,1,1,527,1,550,507,0,0
7.112,8,1,1,1,1,518,1,528,511,0,0
7.113,9,1,1,1,1,509,1,494,506,0,0
7.114,10,1,1,1,1,480,1,460,529,0,0
7.115,11,1,1,1,1,488,1,453,511,0,0
7.116,12,1,1,1,1,503,0,463,512,0,0
7.117,13,1,1,1,1,502,1,468,518,0,0
7.118,14,1,1,1,1,493,1,477,491,0,0
7.119,15,1,1,1,1,481,1,473,527,0,0
7.12,0,1,1,1,1,495,1,495,518,0,0
7.121,1,1,1,1,1,517,1,515,495,0,0
7.122,2,1,1,1,1,527,2,531,504,0,0
7.123,3,1,1,1,1,524,1,529,527,0,0
7.124,4,1,1,1,1,524,0,512,528,0,0
7.125,5,1,1,1,1,512,1,503,504,0,0
7.126,6,1,1,1,1,504,1,503,499,0,0
7.127,7,1,1,1,1,502,1,507,495,0,0
7.128,8,1,1,1,1,504,1,514,483,0,0
7.129,9,1,1,1,1,515,1,540,478,0,0
7.13,10,1,1,1,1,533,1,557,491,0,0
7.131,11,1,1,1,1,540,1,553,509,0,0
7.132,12,1,1,1,1,536,1,550,518,0,0
7.133,13,1,1,1,1,529,1,555,518,0,0
7.134,14,1,1,1,1,530,1,543,516,0,0
7.135,15,1,1,1,1,516,1,510,517,0,0
7.136,0,1,1,1,1,516,1,529,529,0,0
7.137,1,1,1,1,1,507,1,531,519,0,0
7.138,2,1,1,1,1,515,1,536,520,0,0
7.139,3,1,1,1,1,488,1,471,510,0,0
7.14,4,1,1,1,1,484,1,446,505,0,0
7.141,5,1,1,1,1,484,1,411,505,0,0
7.142,6,1,1,1,1,493,1,420,491,0,0
7.143,7,1,1,1,1,470,1,386,507,0,0
7.144,8,1,1,1,1,468,1,417,522,0,0
7.145,9,1,1,1,1,484,1,493,507,0,0
7.146,10,1,1,1,1,509,1,541,524,0,0
7.147,11,1,1,1,1,526,1,552,517,0,0
7.148,12,1,1,1,1,523,1,545,497,0,0
7.149,13,1,1,1,1,525,1,527,500,0,0
7.15,14,1,1,1,1,524,1,519,509,0,0
7.151,15,1,1,1,1,522,1,538,506,0,0
7.152,0,1,1,1,1,529,1,554,506,0,0
7.153,1,1,1,1,1,544,1,598,502,0,0
7.154,2,1,1,1,1,551,2,655,513,0,0
7.155,3,1,1,1,1,554,1,655,501,0,0
7.156,4,1,1,1,1,561,0,650,476,0,0
7.157,5,1,1,1,1,561,1,641,491,0,0
7.158,6,1,1,1,1,543,1,560,523,0,0
7.159,7,1,1,1,1,520,1,472,537,0,0
7.16,8,1,1,1,1,476,1,371,515,0,0
7.161,9,1,1,1,1,460,1,316,524,0,0
7.162,10,1,1,1,1,425,1,282,531,0,0
7.163,11,1,1,1,1,423,0,292,509,0,0
7.164,12,1,1,1,1,424,0,320,506,0,0
7.165,13,1,1,1,1,450,1,415,473,0,0
7.166,14,1,1,1,1,499,1,496,477,0,0
7.167,15,1,1,1,1,527,1,543,514,0,0
7.168,0,1,1,1,1,563,2,594,547,0,0
7.169,1,1,1,1,1,581,2,611,557,0,0
7.17,2,1,1,1,1,547,2,607,522,0,0
7.171,3,1,1,1,1,548,1,629,500,0,0
7.172,4,1,1,1,1,538,1,596,474,0,0
7.173,5,1,1,1,1,512,1,558,472,0,0
7.174,6,1,1,1,1,511,1,531,493,0,0
7.175,7,1,1,1,1,507,1,482,505,0,0
7.176,8,1,1,1,1,496,1,460,511,0,0
7.177,9,1,1,1,1,491,1,436,543,0,0
7.178,10,1,1,1,1,478,1,432,548,0,0
7.179,11,1,1,1,1,480,1,476,526,0,0
7.18,12,1,1,1,1,503,1,537,490,0,0
7.181,13,1,1,1,1,516,1,547,508,0,0
7.182,14,1,1,1,1,524,1,540,492,0,0
7.183,15,1,1,1,1,532,1,529,503,0,0
7.184,0,1,1,1,1,522,1,503,507,0,0
7.185,1,1,1,1,1,501,1,480,500,0,0
7.186,2,1,1,1,1,502,2,505,482,0,0
7.187,3,1,1,1,1,518,1,540,478,0,0
7.188,4,1,1,1,1,518,1,549,497,0,0
7.189,5,1,1,1,1,515,1,547,525,0,0
7.19,6,1,1,1,1,528,1,552,508,0,0
7.191,7,1,1,1,1,543,1,587,506,0,0
7.192,8,1,1,1,1,539,1,564,531,0,0
7.193,9,1,1,1,1,539,1,564,501,0,0
7.194,10,1,1,1,1,519,2,536,486,0,0
7.195,11,1,1,1,1,497,1,486,503,0,0
7.196,12,1,1,1,1,496,1,438,521,0,0
7.197,13,1,1,1,1,489,1,438,514,0,0
7.198,14,1,1,1,1,496,1,435,528,0,0
7.199,15,1,1,1,1,502,0,447,530,0,0
7.2,0,1,1,1,1,496,1,439,526,0,0
7.201,1,1,1,1,1,481,1,452,526,0,0
7.202,2,1,1,1,1,476,1,482,513,0,0
7.203,3,1,1,1,1,504,1,535,521,0,0
7.204,4,1,1,1,1,525,1,558,511,0,0
7.205,5,1,1,1,1,526,1,551,497,0,0
7.206,6,1,1,1,1,529,1,289,498,0,0
7.207,7,1,1,1,1,524,0,0,504,0,0
7.208,8,1,1,1,1,530,1,0,486,0,0
7.209,9,1,1,1,1,545,1,0,449,0,0
7.21,10,1,1,1,1,538,2,0,477,0,0
7.211,11,1,1,1,1,519,1,0,516,0,0
7.212,12,1,1,1,1,514,1,0,523,0,0
7.213,13,1,1,1,1,515,1,0,508,0,0
7.214,14,1,1,1,1,515,1,128,501,0,0
7.215,15,1,1,1,1,500,1,247,538,0,0
7.216,0,1,1,1,1,482,1,344,502,0,0
7.217,1,1,1,1,1,497,1,433,504,0,0
7.218,2,1,1,1,1,514,2,523,540,0,0
7.219,3,1,1,1,1,507,1,575,533,0,0
7.22,4,1,1,1,1,505,1,622,529,0,0
7.221,5,1,1,1,1,496,1,681,521,0,0
7.222,6,1,1,1,1,515,1,762,497,0,0
7.223,7,1,1,1,1,545,1,852,485,0,0
7.224,8,1,1,1,1,566,1,914,490,0,0
7.225,9,1,1,1,1,560,1,892,483,0,0
7.226,10,1,1,1,1,543,2,786,513,0,0
7.227,11,1,1,1,1,520,1,684,533,0,0
7.228,12,1,1,1,1,504,1,615,543,0,0
7.229,13,1,1,1,1,444,1,542,498,0,0
7.23,14,1,1,1,1,419,1,543,508,0,0
7.231,15,1,1,1,1,449,1,636,513,0,0
7.232,0,1,1,1,1,488,1,736,480,0,0
7.233,1,1,1,1,1,493,1,785,475,0,0
7.234,2,1,1,1,1,531,2,792,491,0,0
7.235,3,1,1,1,1,542,1,731,518,0,0
7.236,4,1,1,1,1,526,1,690,518,0,0
7.237,5,1,1,1,1,494,1,629,534,0,0
7.238,6,1,1,1,1,468,1,611,522,0,0
7.239,7,1,1,1,1,491,1,624,491,0,0
7.24,8,1,1,1,1,490,1,604,504,0,0
7.241,9,1,1,1,1,509,1,623,516,0,0
7.242,10,1,1,1,1,529,1,689,527,0,0
7.243,11,1,1,1,1,564,1,747,520,0,0
7.244,12,1,1,1,1,552,1,717,492,0,0
7.245,13,1,1,1,1,518,1,656,505,0,0
7.246,14,1,1,1,1,512,1,615,502,0,0
7.247,15,1,1,1,1,526,1,575,500,0,0
7.248,0,1,1,1,1,515,1,554,504,0,0
7.249,1,1,1,1,1,500,1,566,536,0,0
7.25,2,1,1,1,1,513,1,627,519,0,0
7.251,3,1,1,1,1,537,1,686,502,0,0
7.252,4,1,1,1,1,531,1,647,511,0,0
7.253,5,1,1,1,1,520,1,586,523,0,0
7.254,6,1,1,1,1,503,1,552,493,0,0
7.255,7,1,1,1,1,497,1,527,492,0,0
7.256,8,1,1,1,1,491,1,512,513,0,0
7.257,9,1,1,1,1,478,1,510,514,0,0
7.258,10,1,1,1,1,474,1,524,487,0,0
7.259,11,1,1,1,1,498,1,559,493,0,0
