Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
16.319,15,1,1,1,1,502,1,526,468,0,0
16.32,0,1,1,1,1,509,1,485,456,0,0
16.321,1,1,1,1,1,514,1,450,486,0,0
16.322,2,1,1,1,1,512,1,423,500,0,0
16.323,3,1,1,1,1,499,1,407,505,0,0
16.324,4,1,1,1,1,505,1,422,496,0,0
16.325,5,1,1,1,1,503,3,455,518,0,0
16.326,6,1,1,1,1,496,1,491,515,0,0
16.327,7,1,1,1,1,481,1,484,505,0,0
16.328,8,1,1,1,1,502,1,508,521,0,0
16.329,9,1,1,1,1,508,1,513,510,0,0
16.33,10,1,1,1,1,527,1,523,462,0,0
16.331,11,1,1,1,1,534,1,529,513,0,0
16.332,12,1,1,1,1,519,1,530,610,0,0
16.333,13,1,1,1,1,504,3,503,561,0,0
16.334,14,1,1,1,1,519,1,509,511,0,0
16.335,15,1,1,1,1,538,1,542,492,0,0
16.336,0,1,1,1,1,556,1,600,482,0,0
16.337,1,1,1,1,1,545,1,660,470,0,0
16.338,2,1,1,1,1,565,1,696,457,0,0
16.339,3,1,1,1,1,556,1,638,443,0,0
16.34,4,1,1,1,1,534,1,608,443,0,0
16.341,5,1,1,1,1,544,2,584,432,0,0
16.342,6,1,1,1,1,552,1,532,427,0,0
16.343,7,1,1,1,1,540,1,459,455,0,0
16.344,8,1,1,1,1,486,1,376,495,0,0
16.345,9,1,1,1,1,435,1,286,573,0,0
16.346,10,1,1,1,1,383,0,245,675,0,0
16.347,11,1,1,1,1,383,0,258,645,0,0
16.348,12,1,1,1,1,434,1,289,641,0,0
16.349,13,1,1,1,1,471,1,319,606,0,0
16.35,14,1,1,1,1,480,1,372,554,0,0
16.351,15,1,1,1,1,514,1,464,497,0,0
16.352,0,1,1,1,1,532,1,527,490,0,0
16.353,1,1,1,1,1,561,1,589,458,0,0
16.354,2,1,1,1,1,588,2,613,447,0,0
16.355,3,1,1,1,1,548,1,584,448,0,0
16.356,4,1,1,1,1,543,1,587,464,0,0
16.357,5,1,1,1,1,519,2,552,470,0,0
16.358,6,1,1,1,1,489,1,550,630,0,0
16.359,7,1,1,1,1,475,1,556,583,0,0
16.36,8,1,1,1,1,500,1,600,459,0,0
16.361,9,1,1,1,1,532,1,645,439,0,0
16.362,10,1,1,1,1,545,1,649,394,0,0
16.363,11,1,1,1,1,568,1,646,395,0,0
16.364,12,1,1,1,1,582,2,610,450,0,0
16.365,13,1,1,1,1,566,3,538,575,0,0
16.366,14,1,1,1,1,580,1,572,567,0,0
16.367,15,1,1,1,1,528,1,492,538,0,0
16.368,0,1,1,1,1,490,1,384,574,0,0
16.369,1,1,1,1,1,484,1,338,571,0,0
16.37,2,1,1,1,1,450,1,304,527,0,0
16.371,3,1,1,1,1,429,1,264,481,0,0
16.372,4,1,1,1,1,432,1,277,496,0,0
16.373,5,1,1,1,1,427,2,331,505,0,0
16.374,6,1,1,1,1,423,0,366,480,0,0
16.375,7,1,1,1,1,459,1,448,482,0,0
16.376,8,1,1,1,1,517,1,548,524,0,0
16.377,9,1,1,1,1,545,1,599,453,0,0
16.378,10,1,1,1,1,549,1,620,422,0,0
16.379,11,1,1,1,1,531,1,618,467,0,0
16.38,12,1,1,1,1,555,2,681,470,0,0
16.381,13,1,1,1,1,593,3,730,462,0,0
16.382,14,1,1,1,1,585,1,702,551,0,0
16.383,15,1,1,1,1,551,1,681,573,0,0
16.384,0,1,1,1,1,526,0,638,621,0,0
16.385,1,1,1,1,1,521,1,532,567,0,0
16.386,2,1,1,1,1,517,1,421,573,0,0
16.387,3,1,1,1,1,514,1,384,597,0,0
16.388,4,1,1,1,1,468,1,357,526,0,0
16.389,5,1,1,1,1,467,3,476,517,0,0
16.39,6,1,1,1,1,496,1,554,517,0,0
16.391,7,1,1,1,1,495,1,533,447,0,0
16.392,8,1,1,1,1,510,0,524,466,0,0
16.393,9,1,1,1,1,535,1,514,484,0,0
16.394,10,1,1,1,1,531,1,457,498,0,0
16.395,11,1,1,1,1,499,1,402,485,0,0
16.396,12,1,1,1,1,452,1,388,443,0,0
16.397,13,1,1,1,1,422,2,361,403,0,0
16.398,14,1,1,1,1,452,1,444,441,0,0
16.399,15,1,1,1,1,497,1,536,639,0,0
16.4,0,1,1,1,1,524,0,609,588,0,0
16.401,1,1,1,1,1,548,1,659,550,0,0
16.402,2,1,1,1,1,564,1,653,508,0,0
16.403,3,1,1,1,1,549,1,595,495,0,0
16.404,4,1,1,1,1,532,1,527,515,0,0
16.405,5,1,1,1,1,505,3,471,537,0,0
16.406,6,1,1,1,1,496,1,465,518,0,0
16.407,7,1,1,1,1,494,1,455,504,0,0
16.408,8,1,1,1,1,488,1,455,409,0,0
16.409,9,1,1,1,1,498,1,517,502,0,0
16.41,10,1,1,1,1,561,1,583,533,0,0
16.411,11,1,1,1,1,561,2,611,507,0,0
16.412,12,1,1,1,1,555,2,602,499,0,0
16.413,13,1,1,1,1,538,3,580,529,0,0
16.414,14,1,1,1,1,523,1,557,539,0,0
16.415,15,1,1,1,1,527,1,542,477,0,0
16.416,0,1,1,1,1,516,1,511,496,0,0
16.417,1,1,1,1,1,494,1,484,497,0,0
16.418,2,1,1,1,1,493,1,483,465,0,0
16.419,3,1,1,1,1,505,1,488,497,0,0
16.42,4,1,1,1,1,502,1,497,496,0,0
16.421,5,1,1,1,1,505,3,503,496,0,0
16.422,6,1,1,1,1,501,1,514,524,0,0
16.423,7,1,1,1,1,504,1,524,590,0,0
16.424,8,1,1,1,1,509,1,530,544,0,0
16.425,9,1,1,1,1,539,1,588,512,0,0
16.426,10,1,1,1,1,555,1,622,529,0,0
16.427,11,1,1,1,1,543,1,600,503,0,0
16.428,12,1,1,1,1,531,1,543,492,0,0
16.429,13,1,1,1,1,515,3,472,487,0,0
16.43,14,1,1,1,1,488,1,423,496,0,0
16.431,15,1,1,1,1,499,1,488,504,0,0
16.432,0,1,1,1,1,524,1,518,484,0,0
16.433,1,1,1,1,1,519,1,539,515,0,0
16.434,2,1,1,1,1,491,1,565,547,0,0
16.435,3,1,1,1,1,510,1,531,505,0,0
16.436,4,1,1,1,1,503,1,433,484,0,0
16.437,5,1,1,1,1,499,3,416,490,0,0
16.438,6,1,1,1,1,486,1,382,511,0,0
16.439,7,1,1,1,1,488,1,416,503,0,0
16.44,8,1,1,1,1,476,1,419,462,0,0
16.441,9,1,1,1,1,457,1,404,451,0,0
16.442,10,1,1,1,1,444,1,448,480,0,0
16.443,11,1,1,1,1,433,0,487,613,0,0
16.444,12,1,1,1,1,492,1,515,534,0,0
16.445,13,1,1,1,1,523,3,562,497,0,0
16.446,14,1,1,1,1,564,2,588,432,0,0
16.447,15,1,1,1,1,561,1,587,465,0,0
16.448,0,1,1,1,1,556,1,575,582,0,0
16.449,1,1,1,1,1,515,1,504,537,0,0
16.45,2,1,1,1,1,523,1,510,559,0,0
16.451,3,1,1,1,1,535,1,555,669,0,0
16.452,4,1,1,1,1,492,1,563,563,0,0
16.453,5,1,1,1,1,511,1,571,467,0,0
16.454,6,1,1,1,1,515,1,561,472,0,0
16.455,7,1,1,1,1,513,1,565,468,0,0
16.456,8,1,1,1,1,546,1,563,501,0,0
16.457,9,1,1,1,1,532,1,514,495,0,0
16.458,10,1,1,1,1,511,1,470,461,0,0
16.459,11,1,1,1,1,500,1,431,517,0,0
16.46,12,1,1,1,1,498,1,444,557,0,0
16.461,13,1,1,1,1,495,1,461,552,0,0
16.462,14,1,1,1,1,491,1,471,470,0,0
16.463,15,1,1,1,1,494,1,479,461,0,0
16.464,0,1,1,1,1,491,1,517,551,0,0
16.465,1,1,1,1,1,504,1,552,499,0,0
16.466,2,1,1,1,1,544,1,659,418,0,0
16.467,3,1,1,1,1,582,2,718,426,0,0
16.468,4,1,1,1,1,606,2,688,469,0,0
16.469,5,1,1,1,1,595,2,603,467,0,0
16.47,6,1,1,1,1,601,2,559,577,0,0
16.471,7,1,1,1,1,539,1,456,665,0,0
16.472,8,1,1,1,1,446,1,339,577,0,0
16.473,9,1,1,1,1,408,1,332,515,0,0
16.474,10,1,1,1,1,417,1,391,431,0,0
16.475,11,1,1,1,1,446,0,432,454,0,0
16.476,12,1,1,1,1,502,1,474,506,0,0
16.477,13,1,1,1,1,526,3,517,480,0,0
16.478,14,1,1,1,1,550,1,545,460,0,0
16.479,15,1,1,1,1,537,1,572,487,0,0
16.48,0,1,1,1,1,480,1,487,467,0,0
16.481,1,1,1,1,1,462,1,455,569,0,0
16.482,2,1,1,1,1,487,1,467,604,0,0
16.483,3,1,1,1,1,484,0,439,602,0,0
16.484,4,1,1,1,1,460,1,455,507,0,0
16.485,5,1,1,1,1,511,3,536,501,0,0
16.486,6,1,1,1,1,512,1,548,503,0,0
16.487,7,1,1,1,1,509,1,533,483,0,0
16.488,8,1,1,1,1,536,1,556,545,0,0
16.489,9,1,1,1,1,555,1,551,526,0,0
16.49,10,1,1,1,1,553,1,525,504,0,0
16.491,11,1,1,1,1,534,1,507,475,0,0
16.492,12,1,1,1,1,510,1,526,448,0,0
16.493,13,1,1,1,1,517,3,571,446,0,0
16.494,14,1,1,1,1,524,1,595,569,0,0
16.495,15,1,1,1,1,529,1,596,520,0,0
16.496,0,1,1,1,1,531,1,561,456,0,0
16.497,1,1,1,1,1,521,1,523,499,0,0
16.498,2,1,1,1,1,504,1,472,529,0,0
16.499,3,1,1,1,1,500,1,514,510,0,0
16.5,4,1,1,1,1,504,1,540,475,0,0
16.501,5,1,1,1,1,523,3,533,453,0,0
16.502,6,1,1,1,1,498,1,488,473,0,0
16.503,7,1,1,1,1,503,1,481,496,0,0
16.504,8,1,1,1,1,527,1,442,521,0,0
16.505,9,1,1,1,1,498,1,446,624,0,0
16.506,10,1,1,1,1,477,1,453,611,0,0
16.507,11,1,1,1,1,480,1,441,497,0,0
16.508,12,1,1,1,1,492,1,479,510,0,0
16.509,13,1,1,1,1,542,3,545,504,0,0
16.51,14,1,1,1,1,566,2,578,453,0,0
16.511,15,1,1,1,1,527,1,537,421,0,0
16.512,0,1,1,1,1,500,1,512,540,0,0
16.513,1,1,1,1,1,515,1,503,585,0,0
16.514,2,1,1,1,1,546,1,509,546,0,0
16.515,3,1,1,1,1,546,1,515,525,0,0
16.516,4,1,1,1,1,498,1,493,517,0,0
16.517,5,1,1,1,1,464,3,503,497,0,0
16.518,6,1,1,1,1,507,1,563,424,0,0
16.519,7,1,1,1,1,544,1,621,408,0,0
16.52,8,1,1,1,1,573,1,632,443,0,0
16.521,9,1,1,1,1,529,1,552,514,0,0
16.522,10,1,1,1,1,488,1,479,519,0,0
16.523,11,1,1,1,1,447,1,432,575,0,0
16.524,12,1,1,1,1,473,1,386,625,0,0
16.525,13,1,1,1,1,478,3,332,569,0,0
16.526,14,1,1,1,1,438,1,339,546,0,0
16.527,15,1,1,1,1,438,1,372,536,0,0
16.528,0,1,1,1,1,447,0,407,494,0,0
16.529,1,1,1,1,1,481,1,445,516,0,0
16.53,2,1,1,1,1,495,1,507,533,0,0
16.531,3,1,1,1,1,531,1,579,518,0,0
16.532,4,1,1,1,1,592,2,651,500,0,0
16.533,5,1,1,1,1,601,3,669,468,0,0
16.534,6,1,1,1,1,608,2,679,458,0,0
16.535,7,1,1,1,1,575,1,640,455,0,0
16.536,8,1,1,1,1,543,0,566,458,0,0
16.537,9,1,1,1,1,502,1,477,502,0,0
16.538,10,1,1,1,1,501,1,441,510,0,0
16.539,11,1,1,1,1,468,1,453,496,0,0
16.54,12,1,1,1,1,454,1,457,463,0,0
16.541,13,1,1,1,1,482,3,487,514,0,0
16.542,14,1,1,1,1,508,1,530,529,0,0
16.543,15,1,1,1,1,521,1,574,508,0,0
16.544,0,1,1,1,1,543,1,587,510,0,0
16.545,1,1,1,1,1,542,1,563,492,0,0
16.546,2,1,1,1,1,525,1,525,458,0,0
16.547,3,1,1,1,1,523,1,523,466,0,0
16.548,4,1,1,1,1,526,1,534,496,0,0
16.549,5,1,1,1,1,507,3,526,512,0,0
16.55,6,1,1,1,1,480,1,483,578,0,0
16.551,7,1,1,1,1,468,1,441,575,0,0
16.552,8,1,1,1,1,505,1,431,668,0,0
16.553,9,1,1,1,1,519,1,412,567,0,0
16.554,10,1,1,1,1,458,1,369,499,0,0
16.555,11,1,1,1,1,459,1,425,505,0,0
16.556,12,1,1,1,1,487,1,482,499,0,0
16.557,13,1,1,1,1,501,3,529,463,0,0
16.558,14,1,1,1,1,542,1,585,428,0,0
16.559,15,1,1,1,1,567,1,597,522,0,0
16.56,0,1,1,1,1,541,1,560,496,0,0
16.561,1,1,1,1,1,552,1,570,506,0,0
16.562,2,1,1,1,1,551,1,568,495,0,0
16.563,3,1,1,1,1,550,1,599,484,0,0
16.564,4,1,1,1,1,570,2,694,437,0,0
16.565,5,1,1,1,1,566,2,688,443,0,0
16.566,6,1,1,1,1,543,1,595,435,0,0
16.567,7,1,1,1,1,517,1,476,485,0,0
16.568,8,1,1,1,1,475,1,359,539,0,0
16.569,9,1,1,1,1,473,1,337,527,0,0
16.57,10,1,1,1,1,437,1,294,561,0,0
16.571,11,1,1,1,1,402,1,336,595,0,0
16.572,12,1,1,1,1,451,1,454,540,0,0
16.573,13,1,1,1,1,500,2,477,495,0,0
16.574,14,1,1,1,1,524,1,496,532,0,0
16.575,15,1,1,1,1,465,1,450,527,0,0
16.576,0,1,1,1,1,470,1,485,547,0,0
16.577,1,1,1,1,1,513,1,537,541,0,0
16.578,2,1,1,1,1,532,1,570,579,0,0
16.579,3,1,1,1,1,529,1,558,518,0,0
16.58,4,1,1,1,1,533,1,556,502,0,0
16.581,5,1,1,1,1,556,3,569,532,0,0
16.582,6,1,1,1,1,534,1,591,529,0,0
16.583,7,1,1,1,1,528,1,575,515,0,0
16.584,8,1,1,1,1,530,1,561,499,0,0
16.585,9,1,1,1,1,520,1,513,472,0,0
16.586,10,1,1,1,1,512,1,480,499,0,0
16.587,11,1,1,1,1,505,1,480,478,0,0
16.588,12,1,1,1,1,518,1,508,468,0,0
16.589,13,1,1,1,1,521,3,550,455,0,0
16.59,14,1,1,1,1,509,1,547,448,0,0
16.591,15,1,1,1,1,525,1,561,442,0,0
16.592,0,1,1,1,1,517,1,527,464,0,0
16.593,1,1,1,1,1,503,1,473,515,0,0
16.594,2,1,1,1,1,479,1,433,532,0,0
16.595,3,1,1,1,1,455,1,410,560,0,0
16.596,4,1,1,1,1,454,1,414,563,0,0
16.597,5,1,1,1,1,515,3,495,519,0,0
16.598,6,1,1,1,1,577,1,588,520,0,0
16.599,7,1,1,1,1,581,2,636,494,0,0
16.6,8,1,1,1,1,583,2,685,493,0,0
16.601,9,1,1,1,1,566,1,692,501,0,0
16.602,10,1,1,1,1,556,1,617,499,0,0
16.603,11,1,1,1,1,568,1,555,517,0,0
16.604,12,1,1,1,1,561,2,571,467,0,0
16.605,13,1,1,1,1,520,3,476,463,0,0
16.606,14,1,1,1,1,494,1,417,457,0,0
16.607,15,1,1,1,1,438,1,379,460,0,0
16.608,0,1,1,1,1,416,0,356,520,0,0
16.609,1,1,1,1,1,461,1,353,559,0,0
16.61,2,1,1,1,1,386,0,286,663,0,0
16.611,3,1,1,1,1,368,0,278,579,0,0
16.612,4,1,1,1,1,420,1,379,506,0,0
16.613,5,1,1,1,1,510,3,473,501,0,0
16.614,6,1,1,1,1,527,1,515,542,0,0
16.615,7,1,1,1,1,493,1,508,616,0,0
16.616,8,1,1,1,1,559,1,553,498,0,0
16.617,9,1,1,1,1,598,2,604,456,0,0
16.618,10,1,1,1,1,566,1,598,503,0,0
16.619,11,1,1,1,1,538,1,594,491,0,0
16.62,12,1,1,1,1,525,1,601,510,0,0
16.621,13,1,1,1,1,520,3,590,473,0,0
16.622,14,1,1,1,1,566,2,617,468,0,0
16.623,15,1,1,1,1,547,1,608,502,0,0
16.624,0,1,1,1,1,508,0,554,542,0,0
16.625,1,1,1,1,1,500,1,547,540,0,0
16.626,2,1,1,1,1,542,1,557,534,0,0
16.627,3,1,1,1,1,542,1,522,504,0,0
16.628,4,1,1,1,1,508,1,458,482,0,0
16.629,5,1,1,1,1,489,3,454,458,0,0
16.63,6,1,1,1,1,517,1,493,459,0,0
16.631,7,1,1,1,1,495,1,499,422,0,0
16.632,8,1,1,1,1,487,1,511,457,0,0
16.633,9,1,1,1,1,499,1,505,513,0,0
16.634,10,1,1,1,1,484,1,466,556,0,0
16.635,11,1,1,1,1,488,1,469,543,0,0
16.636,12,1,1,1,1,490,1,449,532,0,0
16.637,13,1,1,1,1,494,3,463,523,0,0
16.638,14,1,1,1,1,479,1,494,524,0,0
16.639,15,1,1,1,1,503,1,526,538,0,0
16.64,0,1,1,1,1,565,1,546,509,0,0
16.641,1,1,1,1,1,559,1,554,508,0,0
16.642,2,1,1,1,1,530,1,547,510,0,0
16.643,3,1,1,1,1,527,1,536,494,0,0
16.644,4,1,1,1,1,524,1,546,500,0,0
16.645,5,1,1,1,1,524,3,551,509,0,0
16.646,6,1,1,1,1,537,1,585,502,0,0
16.647,7,1,1,1,1,545,1,625,490,0,0
16.648,8,1,1,1,1,574,1,766,476,0,0
16.649,9,1,1,1,1,588,2,775,479,0,0
16.65,10,1,1,1,1,569,1,643,482,0,0
16.651,11,1,1,1,1,535,1,474,470,0,0
16.652,12,1,1,1,1,503,1,305,521,0,0
16.653,13,1,1,1,1,477,3,167,585,0,0
16.654,14,1,1,1,1,420,1,151,556,0,0
16.655,15,1,1,1,1,349,0,135,488,0,0
16.656,0,1,1,1,1,359,0,262,503,0,0
16.657,1,1,1,1,1,418,1,403,452,0,0
16.658,2,1,1,1,1,473,1,510,482,0,0
16.659,3,1,1,1,1,529,1,621,539,0,0
16.66,4,1,1,1,1,556,2,685,539,0,0
16.661,5,1,1,1,1,538,3,664,568,0,0
16.662,6,1,1,1,1,554,1,637,583,0,0
16.663,7,1,1,1,1,577,2,603,522,0,0
16.664,8,1,1,1,1,573,1,563,495,0,0
16.665,9,1,1,1,1,547,1,523,464,0,0
16.666,10,1,1,1,1,491,1,461,464,0,0
16.667,11,1,1,1,1,440,0,483,449,0,0
16.668,12,1,1,1,1,468,1,523,521,0,0
16.669,13,1,1,1,1,508,1,556,571,0,0
16.67,14,1,1,1,1,529,1,565,600,0,0
16.671,15,1,1,1,1,511,1,559,592,0,0
16.672,0,1,1,1,1,534,1,564,477,0,0
16.673,1,1,1,1,1,603,2,595,426,0,0
16.674,2,1,1,1,1,606,2,604,439,0,0
16.675,3,1,1,1,1,556,1,595,480,0,0
16.676,4,1,1,1,1,536,1,604,478,0,0
16.677,5,1,1,1,1,517,1,556,459,0,0
16.678,6,1,1,1,1,488,1,444,479,0,0
16.679,7,1,1,1,1,486,1,383,651,0,0
16.68,8,1,1,1,1,476,1,315,662,0,0
16.681,9,1,1,1,1,472,1,287,582,0,0
16.682,10,1,1,1,1,409,1,287,509,0,0
16.683,11,1,1,1,1,416,0,372,468,0,0
16.684,12,1,1,1,1,457,1,467,461,0,0
16.685,13,1,1,1,1,505,1,563,479,0,0
16.686,14,1,1,1,1,546,1,618,483,0,0
16.687,15,1,1,1,1,547,1,628,497,0,0
16.688,0,1,1,1,1,545,1,612,493,0,0
16.689,1,1,1,1,1,567,2,600,495,0,0
16.69,2,1,1,1,1,560,1,577,507,0,0
16.691,3,1,1,1,1,543,1,528,497,0,0
16.692,4,1,1,1,1,505,1,502,475,0,0
16.693,5,1,1,1,1,496,3,485,467,0,0
16.694,6,1,1,1,1,510,1,509,473,0,0
16.695,7,1,1,1,1,518,1,549,455,0,0
16.696,8,1,1,1,1,556,1,617,433,0,0
16.697,9,1,1,1,1,571,2,672,447,0,0
16.698,10,1,1,1,1,554,1,650,441,0,0
16.699,11,1,1,1,1,526,1,604,510,0,0
16.7,12,1,1,1,1,532,1,589,513,0,0
16.701,13,1,1,1,1,506,3,466,584,0,0
16.702,14,1,1,1,1,456,1,342,643,0,0
16.703,15,1,1,1,1,437,1,259,647,0,0
16.704,0,1,1,1,1,429,1,220,638,0,0
16.705,1,1,1,1,1,410,0,265,571,0,0
16.706,2,1,1,1,1,438,1,396,482,0,0
16.707,3,1,1,1,1,497,0,481,432,0,0
16.708,4,1,1,1,1,524,1,549,438,0,0
16.709,5,1,1,1,1,548,3,625,476,0,0
16.71,6,1,1,1,1,563,2,611,558,0,0
16.711,7,1,1,1,1,527,1,544,544,0,0
16.712,8,1,1,1,1,517,1,544,528,0,0
16.713,9,1,1,1,1,486,1,491,482,0,0
16.714,10,1,1,1,1,480,1,488,432,0,0
16.715,11,1,1,1,1,504,1,519,495,0,0
16.716,12,1,1,1,1,521,1,525,498,0,0
16.717,13,1,1,1,1,563,3,580,513,0,0
16.718,14,1,1,1,1,575,1,601,510,0,0
16.719,15,1,1,1,1,560,1,615,497,0,0
16.72,0,1,1,1,1,556,1,645,496,0,0
16.721,1,1,1,1,1,552,1,667,484,0,0
16.722,2,1,1,1,1,559,1,630,501,0,0
16.723,3,1,1,1,1,553,1,532,528,0,0
16.724,4,1,1,1,1,516,1,416,532,0,0
16.725,5,1,1,1,1,485,3,380,540,0,0
16.726,6,1,1,1,1,430,1,298,537,0,0
16.727,7,1,1,1,1,382,0,289,509,0,0
16.728,8,1,1,1,1,423,1,420,510,0,0
16.729,9,1,1,1,1,508,1,568,492,0,0
16.73,10,1,1,1,1,550,1,616,490,0,0
16.731,11,1,1,1,1,541,1,585,473,0,0
16.732,12,1,1,1,1,561,2,531,473,0,0
16.733,13,1,1,1,1,502,3,454,512,0,0
16.734,14,1,1,1,1,486,1,409,423,0,0
16.735,15,1,1,1,1,474,1,417,521,0,0
16.736,0,1,1,1,1,458,0,450,456,0,0
16.737,1,1,1,1,1,489,1,513,524,0,0
16.738,2,1,1,1,1,515,1,566,672,0,0
16.739,3,1,1,1,1,564,2,617,607,0,0
16.74,4,1,1,1,1,594,2,734,543,0,0
16.741,5,1,1,1,1,582,3,747,481,0,0
16.742,6,1,1,1,1,594,2,702,456,0,0
16.743,7,1,1,1,1,574,1,578,469,0,0
16.744,8,1,1,1,1,561,1,463,449,0,0
16.745,9,1,1,1,1,510,1,338,455,0,0
16.746,10,1,1,1,1,397,0,214,427,0,0
16.747,11,1,1,1,1,342,0,179,412,0,0
16.748,12,1,1,1,1,397,1,306,459,0,0
16.749,13,1,1,1,1,468,3,454,577,0,0
16.75,14,1,1,1,1,482,1,530,647,0,0
16.751,15,1,1,1,1,540,1,601,627,0,0
16.752,0,1,1,1,1,570,1,630,683,0,0
16.753,1,1,1,1,1,536,1,611,615,0,0
16.754,2,1,1,1,1,537,1,608,579,0,0
16.755,3,1,1,1,1,552,1,584,482,0,0
16.756,4,1,1,1,1,545,1,556,456,0,0
16.757,5,1,1,1,1,543,3,542,467,0,0
16.758,6,1,1,1,1,543,1,543,447,0,0
16.759,7,1,1,1,1,527,1,566,421,0,0
16.76,8,1,1,1,1,506,1,587,440,0,0
16.761,9,1,1,1,1,518,1,596,459,0,0
16.762,10,1,1,1,1,541,1,610,491,0,0
16.763,11,1,1,1,1,524,1,553,527,0,0
16.764,12,1,1,1,1,515,1,482,519,0,0
16.765,13,1,1,1,1,508,3,423,514,0,0
16.766,14,1,1,1,1,470,1,355,499,0,0
16.767,15,1,1,1,1,462,1,350,475,0,0
16.768,0,1,1,1,1,462,1,371,489,0,0
16.769,1,1,1,1,1,473,1,415,483,0,0
16.77,2,1,1,1,1,478,1,485,572,0,0
16.771,3,1,1,1,1,512,1,564,519,0,0
16.772,4,1,1,1,1,542,1,608,486,0,0
16.773,5,1,1,1,1,556,3,623,475,0,0
16.774,6,1,1,1,1,542,1,571,490,0,0
16.775,7,1,1,1,1,516,1,487,508,0,0
16.776,8,1,1,1,1,496,1,487,527,0,0
16.777,9,1,1,1,1,477,1,449,586,0,0
16.778,10,1,1,1,1,481,1,452,605,0,0
16.779,11,1,1,1,1,507,1,522,495,0,0
16.78,12,1,1,1,1,575,2,622,462,0,0
16.781,13,1,1,1,1,597,2,742,459,0,0
16.782,14,1,1,1,1,578,2,709,452,0,0
16.783,15,1,1,1,1,553,1,592,445,0,0
16.784,0,1,1,1,1,517,1,458,464,0,0
16.785,1,1,1,1,1,513,1,448,528,0,0
16.786,2,1,1,1,1,481,1,324,588,0,0
16.787,3,1,1,1,1,422,1,209,543,0,0
16.788,4,1,1,1,1,392,0,224,564,0,0
16.789,5,1,1,1,1,472,1,379,519,0,0
16.79,6,1,1,1,1,488,1,438,562,0,0
16.791,7,1,1,1,1,432,1,410,516,0,0
16.792,8,1,1,1,1,429,1,436,491,0,0
16.793,9,1,1,1,1,499,1,526,526,0,0
16.794,10,1,1,1,1,540,1,576,508,0,0
16.795,11,1,1,1,1,537,1,582,472,0,0
16.796,12,1,1,1,1,543,1,592,441,0,0
16.797,13,1,1,1,1,528,2,587,443,0,0
16.798,14,1,1,1,1,539,1,594,478,0,0
16.799,15,1,1,1,1,543,1,590,504,0,0
16.8,0,1,1,1,1,536,1,605,527,0,0
16.801,1,1,1,1,1,537,1,623,487,0,0
16.802,2,1,1,1,1,562,1,610,465,0,0
16.803,3,1,1,1,1,584,2,598,551,0,0
16.804,4,1,1,1,1,521,1,553,620,0,0
16.805,5,1,1,1,1,511,3,496,566,0,0
16.806,6,1,1,1,1,523,1,472,524,0,0
16.807,7,1,1,1,1,518,1,476,484,0,0
16.808,8,1,1,1,1,493,1,461,458,0,0
16.809,9,1,1,1,1,494,1,475,440,0,0
16.81,10,1,1,1,1,511,1,497,481,0,0
16.811,11,1,1,1,1,529,1,532,565,0,0
16.812,12,1,1,1,1,503,1,518,654,0,0
16.813,13,1,1,1,1,475,3,487,553,0,0
16.814,14,1,1,1,1,493,1,522,513,0,0
16.815,15,1,1,1,1,551,1,655,483,0,0
16.816,0,1,1,1,1,571,1,780,455,0,0
16.817,1,1,1,1,1,577,2,740,436,0,0
16.818,2,1,1,1,1,583,2,614,478,0,0
16.819,3,1,1,1,1,565,1,471,527,0,0
16.82,4,1,1,1,1,511,1,310,553,0,0
16.821,5,1,1,1,1,441,2,206,544,0,0
16.822,6,1,1,1,1,381,0,173,485,0,0
16.823,7,1,1,1,1,350,0,216,432,0,0
16.824,8,1,1,1,1,393,0,356,488,0,0
16.825,9,1,1,1,1,481,1,480,483,0,0
16.826,10,1,1,1,1,517,1,544,493,0,0
16.827,11,1,1,1,1,522,1,553,527,0,0
16.828,12,1,1,1,1,527,1,571,537,0,0
16.829,13,1,1,1,1,529,3,614,552,0,0
16.83,14,1,1,1,1,539,1,638,529,0,0
16.831,15,1,1,1,1,548,1,639,507,0,0
16.832,0,1,1,1,1,579,1,651,496,0,0
16.833,1,1,1,1,1,592,2,609,487,0,0
16.834,2,1,1,1,1,567,2,567,530,0,0
16.835,3,1,1,1,1,570,1,546,478,0,0
16.836,4,1,1,1,1,505,1,475,503,0,0
16.837,5,1,1,1,1,503,3,510,483,0,0
16.838,6,1,1,1,1,490,1,530,459,0,0
16.839,7,1,1,1,1,496,1,597,498,0,0
16.84,8,1,1,1,1,532,0,618,501,0,0
16.841,9,1,1,1,1,524,1,530,496,0,0
16.842,10,1,1,1,1,503,1,430,499,0,0
16.843,11,1,1,1,1,476,1,333,545,0,0
16.844,12,1,1,1,1,389,0,223,603,0,0
16.845,13,1,1,1,1,407,2,278,579,0,0
16.846,14,1,1,1,1,477,1,364,565,0,0
16.847,15,1,1,1,1,457,1,440,620,0,0
16.848,0,1,1,1,1,469,1,488,560,0,0
16.849,1,1,1,1,1,486,1,527,501,0,0
16.85,2,1,1,1,1,547,1,595,463,0,0
16.851,3,1,1,1,1,587,2,617,460,0,0
16.852,4,1,1,1,1,580,2,607,466,0,0
16.853,5,1,1,1,1,552,3,587,454,0,0
16.854,6,1,1,1,1,539,1,579,449,0,0
